region,size,threads,computation_time,total_time
1,1024,32,0.0292,0.0724
2,1024,32,0.1734,0.2167
3,1024,32,0.1641,0.2087
4,1024,32,0.1899,0.2346
1,1024,32,0.0296,0.0741
2,1024,32,0.1680,0.2112
3,1024,32,0.1610,0.2059
4,1024,32,0.1919,0.2412
1,1024,32,0.0329,0.0812
2,1024,32,0.1717,0.2164
3,1024,32,0.1618,0.2118
4,1024,32,0.1907,0.2350
1,1024,32,0.0333,0.0774
2,1024,32,0.1733,0.2174
3,1024,32,0.1635,0.2079
4,1024,32,0.1913,0.2350
1,1024,32,0.0319,0.0842
2,1024,32,0.1682,0.2212
3,1024,32,0.1621,0.2085
4,1024,32,0.1902,0.2347
1,1024,32,0.0325,0.0759
2,1024,32,0.1682,0.2120
3,1024,32,0.1584,0.2036
4,1024,32,0.1928,0.2370
1,1024,32,0.0320,0.0860
2,1024,32,0.1716,0.2176
3,1024,32,0.1597,0.2027
4,1024,32,0.1909,0.2349
1,1024,32,0.0298,0.0748
2,1024,32,0.1691,0.2125
3,1024,32,0.1600,0.2049
4,1024,32,0.1923,0.2368
1,1024,32,0.0340,0.0793
2,1024,32,0.1659,0.2101
3,1024,32,0.1599,0.2033
4,1024,32,0.1899,0.2364
1,2048,1,0.5705,0.7448
2,2048,1,4.0302,4.2126
3,2048,1,3.7894,3.9737
4,2048,1,4.5783,4.7646
1,2048,1,0.5701,0.7567
2,2048,1,4.0197,4.2040
3,2048,1,3.7883,3.9704
4,2048,1,4.5609,4.7429
1,2048,1,0.5688,0.7544
2,2048,1,4.0283,4.2145
3,2048,1,3.7937,3.9755
4,2048,1,4.5662,4.7479
1,2048,1,0.5728,0.7558
2,2048,1,4.0293,4.2157
3,2048,1,3.7912,3.9771
4,2048,1,4.5600,4.7430
1,2048,1,0.5687,0.7459
2,2048,1,4.0292,4.2103
3,2048,1,3.9701,4.1539
4,2048,1,4.6921,4.8791
1,2048,1,0.5929,0.7812
2,2048,1,4.1178,4.3024
3,2048,1,3.9163,4.1007
4,2048,1,4.7846,4.9707
1,2048,1,0.6005,0.7831
2,2048,1,4.1568,4.3430
3,2048,1,3.7958,3.9756
4,2048,1,4.5658,4.7467
1,2048,1,0.5732,0.7491
2,2048,1,4.0296,4.2148
3,2048,1,3.7953,3.9785
4,2048,1,4.5646,4.7505
1,2048,1,0.5702,0.7565
2,2048,1,4.0272,4.2135
3,2048,1,3.7894,3.9752
4,2048,1,4.5631,4.7500
1,2048,1,0.5692,0.7540
2,2048,1,4.0321,4.2198
3,2048,1,3.7966,3.9808
4,2048,1,4.5678,4.7536
1,2048,2,0.2965,0.4734
2,2048,2,2.3402,2.5258
3,2048,2,1.9816,2.1691
4,2048,2,2.5207,2.7091
1,2048,2,0.3004,0.4876
2,2048,2,2.3411,2.5303
3,2048,2,1.9782,2.1610
4,2048,2,2.5240,2.7060
1,2048,2,0.2976,0.4759
2,2048,2,2.3497,2.5319
3,2048,2,1.9758,2.1592
4,2048,2,2.4955,2.6808
1,2048,2,0.2986,0.4766
2,2048,2,2.3393,2.5229
3,2048,2,1.9751,2.1600
4,2048,2,2.5214,2.7047
1,2048,2,0.2974,0.4731
2,2048,2,2.3414,2.5208
3,2048,2,1.9760,2.1577
4,2048,2,2.5192,2.7001
1,2048,2,0.2970,0.4775
2,2048,2,2.3420,2.5237
3,2048,2,1.9752,2.1625
4,2048,2,2.5226,2.7042
1,2048,2,0.2969,0.4734
2,2048,2,2.3427,2.5285
3,2048,2,1.9778,2.1641
4,2048,2,2.5235,2.7069
1,2048,2,0.2914,0.4701
2,2048,2,2.3423,2.5234
3,2048,2,1.9759,2.1586
4,2048,2,2.5216,2.7044
1,2048,2,0.2967,0.4747
2,2048,2,2.3396,2.5228
3,2048,2,1.9637,2.1490
4,2048,2,2.5246,2.7094
1,2048,2,0.2979,0.4781
2,2048,2,2.3380,2.5197
3,2048,2,1.9795,2.1649
4,2048,2,2.4986,2.6793
1,2048,4,0.2774,0.4580
2,2048,4,1.2863,1.4709
3,2048,4,1.1815,1.3613
4,2048,4,1.3698,1.5513
1,2048,4,0.2811,0.4604
2,2048,4,1.2864,1.4680
3,2048,4,1.1856,1.3767
4,2048,4,1.3716,1.5556
1,2048,4,0.2794,0.4535
2,2048,4,1.2866,1.4722
3,2048,4,1.1849,1.3693
4,2048,4,1.3687,1.5522
1,2048,4,0.2817,0.4548
2,2048,4,1.2861,1.4733
3,2048,4,1.1816,1.3710
4,2048,4,1.3721,1.5655
1,2048,4,0.2822,0.4632
2,2048,4,1.2863,1.4757
3,2048,4,1.1838,1.3712
4,2048,4,1.3716,1.5568
1,2048,4,0.2817,0.4636
2,2048,4,1.2849,1.4676
3,2048,4,1.1828,1.3649
4,2048,4,1.3686,1.5487
1,2048,4,0.2816,0.4606
2,2048,4,1.2874,1.4715
3,2048,4,1.1855,1.3691
4,2048,4,1.3699,1.5564
1,2048,4,0.2813,0.4599
2,2048,4,1.2873,1.4694
3,2048,4,1.1845,1.3701
4,2048,4,1.3724,1.5559
1,2048,4,0.2789,0.4592
2,2048,4,1.2885,1.4733
3,2048,4,1.1846,1.3655
4,2048,4,1.3690,1.5528
1,2048,4,0.2815,0.4618
2,2048,4,1.2850,1.4689
3,2048,4,1.1862,1.3678
4,2048,4,1.3720,1.5586
1,2048,8,0.2271,0.4069
2,2048,8,0.7545,0.9408
3,2048,8,0.7112,0.8841
4,2048,8,0.7995,0.9731
1,2048,8,0.2280,0.4020
2,2048,8,0.7551,0.9322
3,2048,8,0.6936,0.8709
4,2048,8,0.7990,0.9802
1,2048,8,0.2242,0.4041
2,2048,8,0.7543,0.9277
3,2048,8,0.6922,0.8654
4,2048,8,0.7978,0.9688
1,2048,8,0.2259,0.3980
2,2048,8,0.7561,0.9369
3,2048,8,0.6924,0.8721
4,2048,8,0.8003,0.9743
1,2048,8,0.2274,0.4024
2,2048,8,0.7554,0.9287
3,2048,8,0.6919,0.8670
4,2048,8,0.7985,0.9704
1,2048,8,0.2244,0.3988
2,2048,8,0.7544,0.9398
3,2048,8,0.6931,0.8664
4,2048,8,0.7983,0.9718
1,2048,8,0.2268,0.4016
2,2048,8,0.7539,0.9277
3,2048,8,0.6929,0.8667
4,2048,8,0.7995,1.0295
1,2048,8,0.2278,0.4044
2,2048,8,0.7546,0.9441
3,2048,8,0.6917,0.8619
4,2048,8,0.8007,0.9773
1,2048,8,0.2268,0.4044
2,2048,8,0.7537,0.9371
3,2048,8,0.6917,0.8688
4,2048,8,0.7995,0.9772
1,2048,8,0.2265,0.4029
2,2048,8,0.7540,0.9284
3,2048,8,0.6936,0.8669
4,2048,8,0.7989,0.9696
1,2048,16,0.1634,0.3361
2,2048,16,0.6966,0.8720
3,2048,16,0.6415,0.8165
4,2048,16,0.7999,0.9976
1,2048,16,0.1600,0.3309
2,2048,16,0.7088,0.8845
3,2048,16,0.6779,0.8614
4,2048,16,0.7762,0.9500
1,2048,16,0.1678,0.3455
2,2048,16,0.6933,0.8719
3,2048,16,0.6519,0.8273
4,2048,16,0.7604,0.9367
1,2048,16,0.1629,0.3372
2,2048,16,0.6811,0.8541
3,2048,16,0.6853,0.8607
4,2048,16,0.7559,0.9294
1,2048,16,0.1564,0.3350
2,2048,16,0.6828,0.8563
3,2048,16,0.6680,0.8459
4,2048,16,0.7815,0.9578
1,2048,16,0.1571,0.3331
2,2048,16,0.6826,0.8547
3,2048,16,0.6561,0.8387
4,2048,16,0.7668,0.9420
1,2048,16,0.1592,0.3330
2,2048,16,0.6975,0.8720
3,2048,16,0.6777,0.8538
4,2048,16,0.7622,0.9355
1,2048,16,0.1596,0.3402
2,2048,16,0.6722,0.8492
3,2048,16,0.6461,0.8188
4,2048,16,0.7828,0.9623
1,2048,16,0.1590,0.3337
2,2048,16,0.7070,0.8848
3,2048,16,0.6509,0.8342
4,2048,16,0.7563,0.9306
1,2048,16,0.1644,0.3443
2,2048,16,0.6918,0.8681
3,2048,16,0.6984,0.8722
4,2048,16,0.7784,0.9540
1,2048,32,0.1156,0.2923
2,2048,32,0.6648,0.8362
3,2048,32,0.6301,0.8144
4,2048,32,0.7650,0.9409
1,2048,32,0.1214,0.2988
2,2048,32,0.6626,0.8366
3,2048,32,0.6283,0.8092
4,2048,32,0.7503,0.9311
1,2048,32,0.1225,0.3006
2,2048,32,0.6794,0.8509
3,2048,32,0.6342,0.8102
4,2048,32,0.7604,0.9384
1,2048,32,0.1260,0.3148
2,2048,32,0.6675,0.8543
3,2048,32,0.6397,0.8257
4,2048,32,0.7549,0.9491
1,2048,32,0.1202,0.3095
2,2048,32,0.6618,0.8504
3,2048,32,0.6367,0.8186
4,2048,32,0.7526,0.9318
1,2048,32,0.1154,0.2926
2,2048,32,0.6669,0.8384
3,2048,32,0.6273,0.8065
4,2048,32,0.7603,0.9633
1,2048,32,0.1207,0.2999
2,2048,32,0.6712,0.8552
3,2048,32,0.6256,0.8192
4,2048,32,0.7732,0.9722
1,2048,32,0.1193,0.3154
2,2048,32,0.6736,0.8568
3,2048,32,0.6594,0.8462
4,2048,32,0.7832,0.9773
1,2048,32,0.1166,0.3105
2,2048,32,0.6694,0.8542
3,2048,32,0.6476,0.8467
4,2048,32,0.7739,0.9732
1,2048,32,0.1160,0.3056
2,2048,32,0.6751,0.8616
3,2048,32,0.6483,0.8409
4,2048,32,0.7807,0.9736
1,4096,1,2.2719,3.0172
2,4096,1,16.0648,16.7861
3,4096,1,15.5109,16.2088
4,4096,1,18.9886,19.6922
1,4096,1,2.2750,2.9712
2,4096,1,16.0856,16.8179
3,4096,1,15.1567,15.8910
4,4096,1,18.2624,18.9770
1,4096,1,2.2744,2.9831
2,4096,1,16.0802,16.7845
3,4096,1,15.1066,15.8466
4,4096,1,18.2431,18.9859
1,4096,1,2.2743,2.9730
2,4096,1,16.0701,16.8120
3,4096,1,15.1033,15.8698
4,4096,1,18.2292,19.0055
1,4096,1,2.2758,2.9707
2,4096,1,16.0530,16.7414
3,4096,1,15.1209,15.8390
4,4096,1,18.2828,19.0062
1,4096,1,2.2653,3.0364
2,4096,1,16.0907,16.8662
3,4096,1,15.1572,15.8612
4,4096,1,18.2478,19.0156
1,4096,1,2.2760,3.0498
2,4096,1,16.0716,16.7789
3,4096,1,15.1377,15.8935
4,4096,1,18.2848,19.0414
1,4096,1,2.2745,2.9699
2,4096,1,16.0881,16.8176
3,4096,1,15.1051,15.8801
4,4096,1,18.2397,18.9968
1,4096,1,2.2656,2.9744
2,4096,1,16.0433,16.8021
3,4096,1,15.1178,15.8880
4,4096,1,18.2643,19.0312
1,4096,1,2.2754,3.0250
2,4096,1,16.0575,16.7551
3,4096,1,15.1205,15.8152
4,4096,1,18.2748,19.0321
1,4096,2,1.1852,1.9556
2,4096,2,9.3500,10.1123
3,4096,2,7.8953,8.5928
4,4096,2,10.0847,10.8495
1,4096,2,1.1851,1.9720
2,4096,2,9.3681,10.1239
3,4096,2,7.8492,8.5565
4,4096,2,10.0860,10.8440
1,4096,2,1.1845,1.9455
2,4096,2,9.3753,10.0702
3,4096,2,7.9042,8.6661
4,4096,2,10.0766,10.8447
1,4096,2,1.1845,1.9304
2,4096,2,9.3630,10.1285
3,4096,2,7.9705,8.7346
4,4096,2,10.3082,11.0592
1,4096,2,1.1882,1.8977
2,4096,2,9.8562,10.5705
3,4096,2,8.3546,9.1122
4,4096,2,10.5385,11.3227
1,4096,2,1.2526,1.9657
2,4096,2,9.9336,10.6436
3,4096,2,7.8808,8.5713
4,4096,2,10.4444,11.1833
1,4096,2,1.2448,2.0259
2,4096,2,9.9139,10.7102
3,4096,2,7.9130,8.6733
4,4096,2,10.0743,10.7713
1,4096,2,1.1868,1.9471
2,4096,2,9.3734,10.1349
3,4096,2,7.8541,8.5494
4,4096,2,10.4892,11.2360
1,4096,2,1.2184,1.9845
2,4096,2,9.8700,10.6400
3,4096,2,7.9658,8.7361
4,4096,2,10.1093,10.8618
1,4096,2,1.1958,1.9461
2,4096,2,9.3607,10.0586
3,4096,2,7.8849,8.5852
4,4096,2,10.1579,10.8982
1,4096,4,1.1245,1.8809
2,4096,4,5.1332,5.9142
3,4096,4,4.7355,5.5869
4,4096,4,5.4737,6.2344
1,4096,4,1.1357,1.9034
2,4096,4,5.1357,5.8507
3,4096,4,4.7340,5.4362
4,4096,4,5.4874,6.1905
1,4096,4,1.1234,1.8258
2,4096,4,5.1437,5.9136
3,4096,4,4.7453,5.4920
4,4096,4,5.4940,6.2456
1,4096,4,1.1236,1.8247
2,4096,4,5.1558,5.9106
3,4096,4,4.7421,5.4795
4,4096,4,5.4777,6.1832
1,4096,4,1.1248,1.8848
2,4096,4,5.1307,5.8832
3,4096,4,4.7380,5.4415
4,4096,4,5.4732,6.1721
1,4096,4,1.1209,1.8507
2,4096,4,5.1361,5.8657
3,4096,4,4.7169,5.4452
4,4096,4,5.4809,6.2093
1,4096,4,1.1233,1.8145
2,4096,4,5.1470,5.8406
3,4096,4,4.7136,5.4687
4,4096,4,5.4761,6.2146
1,4096,4,1.1227,1.8233
2,4096,4,5.2434,6.0200
3,4096,4,4.8601,5.6583
4,4096,4,5.5440,6.3337
1,4096,4,1.1930,2.0035
2,4096,4,5.2248,6.0272
3,4096,4,4.8286,5.5718
4,4096,4,5.5643,6.3579
1,4096,4,1.1993,1.9975
2,4096,4,5.2265,6.0371
3,4096,4,4.8185,5.5954
4,4096,4,5.5446,6.3203
1,4096,8,0.9056,1.6536
2,4096,8,3.0143,3.7612
3,4096,8,2.7675,3.5124
4,4096,8,3.4735,4.1688
1,4096,8,0.9022,1.6046
2,4096,8,2.9997,3.7528
3,4096,8,2.8792,3.6333
4,4096,8,3.1975,3.9631
1,4096,8,0.9069,1.6089
2,4096,8,2.9912,3.7283
3,4096,8,2.8361,3.5986
4,4096,8,3.1962,3.9543
1,4096,8,0.9129,1.6848
2,4096,8,2.9897,3.7506
3,4096,8,2.7667,3.5240
4,4096,8,3.1912,3.9470
1,4096,8,0.9075,1.6175
2,4096,8,3.0223,3.7408
3,4096,8,2.8388,3.6000
4,4096,8,3.1933,3.9516
1,4096,8,0.9069,1.6022
2,4096,8,2.9613,3.6758
3,4096,8,2.7696,3.5205
4,4096,8,3.1918,3.9575
1,4096,8,0.9024,1.6266
2,4096,8,3.0147,3.7452
3,4096,8,2.7701,3.5412
4,4096,8,3.1920,3.9788
1,4096,8,0.9122,1.6918
2,4096,8,3.0109,3.7141
3,4096,8,2.8351,3.5671
4,4096,8,3.1888,3.9140
1,4096,8,0.9081,1.6136
2,4096,8,3.0151,3.7180
3,4096,8,2.7707,3.5253
4,4096,8,3.1988,3.9791
1,4096,8,0.8999,1.6560
2,4096,8,3.0164,3.7196
3,4096,8,2.7670,3.4772
4,4096,8,3.1932,3.9493
1,4096,16,0.6010,1.3501
2,4096,16,2.7194,3.4326
3,4096,16,2.6007,3.3205
4,4096,16,3.0321,3.7970
1,4096,16,0.5999,1.3518
2,4096,16,2.6735,3.4041
3,4096,16,2.5585,3.2755
4,4096,16,3.1777,3.8962
1,4096,16,0.6051,1.3100
2,4096,16,2.7496,3.4800
3,4096,16,2.6901,3.4513
4,4096,16,3.1662,3.8904
1,4096,16,0.6290,1.3948
2,4096,16,2.7238,3.4863
3,4096,16,2.6092,3.3621
4,4096,16,3.1747,3.8939
1,4096,16,0.6034,1.3109
2,4096,16,2.6984,3.4155
3,4096,16,2.6994,3.4636
4,4096,16,3.2118,3.9735
1,4096,16,0.5910,1.3373
2,4096,16,2.7250,3.4696
3,4096,16,2.5809,3.3564
4,4096,16,3.1686,3.9232
1,4096,16,0.6316,1.3444
2,4096,16,2.7574,3.4703
3,4096,16,2.6691,3.3668
4,4096,16,3.2058,3.9298
1,4096,16,0.6293,1.3946
2,4096,16,2.7460,3.5102
3,4096,16,2.6948,3.4091
4,4096,16,3.1275,3.8381
1,4096,16,0.6062,1.3649
2,4096,16,2.7197,3.5216
3,4096,16,2.5895,3.3730
4,4096,16,3.1697,3.8733
1,4096,16,0.6004,1.3327
2,4096,16,2.7454,3.5070
3,4096,16,2.6279,3.3839
4,4096,16,3.2102,3.9253
1,4096,32,0.4657,1.1747
2,4096,32,2.6796,3.4549
3,4096,32,2.6138,3.3943
4,4096,32,3.1269,3.8823
1,4096,32,0.4505,1.1676
2,4096,32,2.6800,3.4228
3,4096,32,2.5843,3.3057
4,4096,32,3.1645,3.9284
1,4096,32,0.4627,1.2160
2,4096,32,2.6579,3.4105
3,4096,32,2.5167,3.2614
4,4096,32,3.1365,3.8837
1,4096,32,0.4547,1.2342
2,4096,32,2.6963,3.4728
3,4096,32,2.5933,3.3133
4,4096,32,3.1415,3.8597
1,4096,32,0.4583,1.1828
2,4096,32,2.6848,3.3975
3,4096,32,2.6090,3.3669
4,4096,32,3.1532,3.9103
1,4096,32,0.4412,1.2056
2,4096,32,2.6462,3.3641
3,4096,32,2.5317,3.2913
4,4096,32,3.1315,3.8856
1,4096,32,0.4600,1.1681
2,4096,32,2.7184,3.4371
3,4096,32,2.6054,3.3238
4,4096,32,3.1669,3.8764
1,4096,32,0.4415,1.1522
2,4096,32,2.6997,3.4169
3,4096,32,2.6599,3.4294
4,4096,32,3.0958,3.8613
1,4096,32,0.4819,1.2089
2,4096,32,2.6439,3.3822
3,4096,32,2.5416,3.2606
4,4096,32,3.1583,3.8994
1,4096,32,0.4512,1.2009
2,4096,32,2.6641,3.3667
3,4096,32,2.6288,3.3434
4,4096,32,3.1618,3.9206
1,8192,1,9.1040,12.0907
2,8192,1,65.0783,68.0830
3,8192,1,60.5705,63.3821
4,8192,1,73.0345,75.9685
1,8192,1,9.1032,11.9408
2,8192,1,64.2788,67.2011
3,8192,1,60.5857,63.3210
4,8192,1,73.0830,75.9918
1,8192,1,9.0937,11.8429
2,8192,1,64.3187,67.2746
3,8192,1,60.5763,63.3209
4,8192,1,73.0810,75.9251
1,8192,1,9.0933,11.8133
2,8192,1,64.3206,67.0344
3,8192,1,60.5520,63.2840
4,8192,1,73.0617,75.8175
1,8192,1,9.0838,12.0421
2,8192,1,66.0334,68.7467
3,8192,1,62.6326,65.4134
4,8192,1,73.9642,76.8764
1,8192,1,9.0577,11.7692
2,8192,1,64.3229,67.2322
3,8192,1,61.4582,64.1776
4,8192,1,73.0728,76.0261
1,8192,1,9.0806,11.8048
2,8192,1,64.3338,67.1092
3,8192,1,60.6027,63.5001
4,8192,1,73.0243,75.7377
1,8192,1,9.1023,12.0401
2,8192,1,64.3356,67.2143
3,8192,1,60.5739,63.2844
4,8192,1,73.4442,76.3707
1,8192,1,9.5214,12.3082
2,8192,1,64.4069,67.3791
3,8192,1,60.5575,63.4872
4,8192,1,73.0065,75.7013
1,8192,1,9.1005,12.0392
2,8192,1,64.2138,66.9330
3,8192,1,62.4920,65.1936
4,8192,1,74.0062,76.9779
1,8192,2,4.6483,7.6005
2,8192,2,37.5048,40.4744
3,8192,2,31.8809,34.6281
4,8192,2,40.3145,43.2671
1,8192,2,4.7323,7.4749
2,8192,2,37.4536,40.1769
3,8192,2,32.3563,35.1037
4,8192,2,40.3665,43.1227
1,8192,2,4.7093,7.7076
2,8192,2,37.4640,40.3694
3,8192,2,31.5882,34.3057
4,8192,2,40.3453,43.2979
1,8192,2,4.7326,7.4483
2,8192,2,37.4488,40.3069
3,8192,2,31.7940,34.5106
4,8192,2,40.2953,43.0231
1,8192,2,4.7364,7.9698
2,8192,2,37.3997,40.1374
3,8192,2,31.5190,34.4418
4,8192,2,40.3295,43.0620
1,8192,2,4.7305,7.6519
2,8192,2,37.4984,40.2004
3,8192,2,31.5947,34.4269
4,8192,2,40.3317,43.5606
1,8192,2,4.7325,7.4963
2,8192,2,37.4149,40.3726
3,8192,2,31.5922,34.2934
4,8192,2,40.3381,43.2564
1,8192,2,4.7164,7.4230
2,8192,2,37.4743,40.2116
3,8192,2,31.5674,34.2844
4,8192,2,40.3031,43.0192
1,8192,2,4.7358,7.4510
2,8192,2,37.4827,40.2159
3,8192,2,31.5969,34.3376
4,8192,2,40.5852,43.5482
1,8192,2,4.7360,7.6642
2,8192,2,37.4545,40.3865
3,8192,2,31.5887,34.3580
4,8192,2,40.3533,43.0825
1,8192,4,4.4863,7.1992
2,8192,4,20.5571,23.3902
3,8192,4,18.9371,21.8498
4,8192,4,21.8892,24.8269
1,8192,4,4.4844,7.2235
2,8192,4,20.5754,23.4408
3,8192,4,18.9529,21.7197
4,8192,4,21.9160,24.8089
1,8192,4,4.4900,7.0966
2,8192,4,20.5526,23.2683
3,8192,4,18.9460,21.8787
4,8192,4,21.9159,24.7153
1,8192,4,4.4532,7.1206
2,8192,4,20.5493,23.2502
3,8192,4,18.9243,21.8583
4,8192,4,21.9065,24.8230
1,8192,4,4.4272,7.3517
2,8192,4,20.5464,23.2938
3,8192,4,18.9195,21.6422
4,8192,4,21.8990,24.6480
1,8192,4,4.4384,7.1614
2,8192,4,20.5604,23.5396
3,8192,4,18.9355,21.6357
4,8192,4,21.9055,24.8378
1,8192,4,4.5054,7.4489
2,8192,4,20.5402,23.4448
3,8192,4,18.9429,21.8780
4,8192,4,21.9005,24.8449
1,8192,4,4.4886,7.4108
2,8192,4,20.5603,23.3980
3,8192,4,18.9043,21.8533
4,8192,4,21.9158,24.6503
1,8192,4,4.4901,7.3389
2,8192,4,20.5662,23.4937
3,8192,4,18.9349,21.9030
4,8192,4,21.9176,24.8572
1,8192,4,4.4699,7.2103
2,8192,4,20.5505,23.3122
3,8192,4,18.8758,21.6185
4,8192,4,21.9645,24.9650
1,8192,8,3.7493,6.7076
2,8192,8,12.1139,15.0777
3,8192,8,11.0723,14.0911
4,8192,8,12.7828,15.5940
1,8192,8,3.6264,6.3843
2,8192,8,12.0579,14.9923
3,8192,8,11.3377,14.1413
4,8192,8,12.9055,15.7162
1,8192,8,3.6259,6.3405
2,8192,8,11.8535,14.7549
3,8192,8,11.0583,13.8306
4,8192,8,13.1563,15.9330
1,8192,8,3.5856,6.3541
2,8192,8,12.0515,15.0572
3,8192,8,11.0542,13.8527
4,8192,8,13.0645,16.0647
1,8192,8,3.6112,6.4286
2,8192,8,12.0471,15.0151
3,8192,8,11.0708,13.8633
4,8192,8,13.0689,15.9604
1,8192,8,3.6246,6.5327
2,8192,8,12.0449,14.9992
3,8192,8,11.0572,14.0828
4,8192,8,13.0181,16.0315
1,8192,8,3.5829,6.5971
2,8192,8,12.0935,15.1155
3,8192,8,11.4437,14.5041
4,8192,8,12.9668,15.9482
1,8192,8,3.6309,6.3936
2,8192,8,12.0532,14.9851
3,8192,8,11.0667,13.8493
4,8192,8,13.1180,15.9301
1,8192,8,3.6350,6.4999
2,8192,8,12.0445,14.7964
3,8192,8,11.0512,13.8281
4,8192,8,13.1791,15.8866
1,8192,8,3.6271,6.6291
2,8192,8,12.0569,14.8100
3,8192,8,11.3425,14.1153
4,8192,8,13.0482,15.9157
1,8192,16,2.3805,5.5518
2,8192,16,10.9602,13.7843
3,8192,16,10.5271,13.3371
4,8192,16,12.7345,15.7475
1,8192,16,2.4152,5.1737
2,8192,16,10.7555,13.5937
3,8192,16,10.6318,13.4333
4,8192,16,12.5240,15.3533
1,8192,16,2.5013,5.4513
2,8192,16,10.8246,13.5743
3,8192,16,10.8061,13.7370
4,8192,16,12.5271,15.3318
1,8192,16,2.4346,5.4745
2,8192,16,10.8452,13.6154
3,8192,16,10.5941,13.4223
4,8192,16,12.6228,15.3853
1,8192,16,2.3863,5.1583
2,8192,16,10.9897,13.9433
3,8192,16,10.6850,13.5036
4,8192,16,12.5487,15.3319
1,8192,16,2.4569,5.4211
2,8192,16,10.8799,13.7146
3,8192,16,10.5443,13.3045
4,8192,16,12.7593,15.5638
1,8192,16,2.4065,5.3936
2,8192,16,10.7713,13.5000
3,8192,16,10.6410,13.6337
4,8192,16,12.5880,15.3134
1,8192,16,2.4798,5.3020
2,8192,16,10.9486,13.6677
3,8192,16,10.6391,13.3448
4,8192,16,12.5429,15.5240
1,8192,16,2.3715,5.0932
2,8192,16,10.9075,13.8523
3,8192,16,10.6920,13.4582
4,8192,16,12.6711,15.6018
1,8192,16,2.3955,5.1402
2,8192,16,11.0034,13.7975
3,8192,16,10.6557,13.6400
4,8192,16,12.5668,15.2937
1,8192,32,1.7345,4.7101
2,8192,32,10.8198,13.4839
3,8192,32,10.4109,13.2088
4,8192,32,12.5127,15.3105
1,8192,32,1.8360,4.6061
2,8192,32,10.8284,13.8449
3,8192,32,10.3518,13.2905
4,8192,32,12.3834,15.4140
1,8192,32,1.7181,4.5125
2,8192,32,10.7711,13.5655
3,8192,32,10.4854,13.2317
4,8192,32,12.5538,15.3009
1,8192,32,1.7416,4.6644
2,8192,32,10.8161,13.6181
3,8192,32,10.4311,13.4034
4,8192,32,12.4386,15.2577
1,8192,32,1.8629,4.9081
2,8192,32,10.7272,13.4787
3,8192,32,10.5248,13.2762
4,8192,32,12.5648,15.5180
1,8192,32,1.7915,4.7845
2,8192,32,10.7587,13.5393
3,8192,32,10.4303,13.2380
4,8192,32,12.4776,15.2381
1,8192,32,1.8013,4.6295
2,8192,32,10.9036,13.6051
3,8192,32,10.3819,13.1658
4,8192,32,12.6089,15.4501
1,8192,32,1.7475,4.4650
2,8192,32,10.8967,13.6613
3,8192,32,10.5592,13.3216
4,8192,32,12.5277,15.3186
1,8192,32,1.7661,4.5456
2,8192,32,10.9648,13.7511
3,8192,32,10.4129,13.1002
4,8192,32,12.6049,15.4059
1,8192,32,1.7894,4.6222
2,8192,32,10.7726,13.7389
3,8192,32,10.3770,13.3237
4,8192,32,12.4625,15.3621
